query_id,status,is_completed,judge_correct,judge_parse_error,search_calls,get_document_calls,total_tool_calls,budget_exhausted,actual_retrieval_searches,blocked_exact_duplicate_searches,unparsable_search_outputs,result_slots,unique_docids_seen,repeated_result_slots,repeated_result_slot_percent,zero_novelty_searches,low_novelty_searches_le_3_new,high_overlap_searches_ge_7_repeats,repeated_reasoning_events,max_exact_reasoning_repeat,retrieval_recall,citation_precision,citation_recall,explicit_cannot_determine,early_completed_before_budget,final_evidence_gap_signal,caveated_candidate_before_budget,productive_tool_calls,rejected_duplicate_calls,early_final_guard_triggered,early_final_recoveries,emergency_finalizer_attempted,emergency_finalizer_succeeded,retrieval_exclusions_applied,retrieval_fallback_applied,stagnation_guidance_count,model_confidence,gold_answer_literal_found_in_tool_output,extracted_answer_literal_found_in_tool_output,correct_answer,extracted_answer,run_file,eval_file
1127,completed,True,True,False,18,1,19,False,18,0,0,180,51,129,71.6667,6,13,13,0,1,1.0,1.0,0.5,False,True,True,True,19,0,False,0,False,False,False,False,0,85.0,True,True,Macrocheira Kaempferi,Macrocheira kaempferi,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1127.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1127_eval.json
1128,completed,True,False,False,10,2,12,False,10,0,0,100,40,60,60.0,3,4,4,0,1,0.42857142857142855,1.0,0.42857142857142855,False,True,True,True,12,0,False,0,False,False,False,False,0,95.0,True,True,Kiki Gyan,Kofi Kwarko Gyan,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1128.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1128_eval.json
1131,completed,True,True,False,15,1,16,False,14,1,0,140,69,71,50.7143,0,6,6,0,1,0.875,1.0,0.375,False,True,False,False,16,1,False,0,False,False,False,False,0,95.0,True,True,Albert Pike,Albert Pike,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1131.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1131_eval.json
1133,completed,True,True,False,24,0,24,True,21,3,0,210,46,164,78.0952,10,15,15,0,1,0.5714285714285714,1.0,0.2857142857142857,False,False,False,False,24,3,False,0,False,False,False,False,0,90.0,True,True,Johannesburg,Johannesburg,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1133.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1133_eval.json
1134,completed,True,True,False,8,1,9,False,8,0,0,80,32,48,60.0,1,5,5,0,1,0.2222222222222222,1.0,0.1111111111111111,False,True,False,False,9,0,False,0,False,False,False,False,0,90.0,True,True,NoMBe,NoMBe,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1134.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1134_eval.json
1135,completed,True,True,False,4,3,7,False,4,0,0,40,34,6,15.0,0,0,0,0,1,1.0,1.0,0.5714285714285714,False,True,False,False,7,0,False,0,False,False,False,False,0,100.0,True,True,Bahá’í,Bahá'í,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1135.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1135_eval.json
1138,completed,True,False,False,18,1,19,False,18,0,0,180,30,150,83.3333,9,15,15,3,3,1.0,1.0,0.3333333333333333,False,True,True,True,19,0,False,0,False,False,False,False,0,85.0,True,True,2B Intelligent Soft,2B Intelligent Soft S.A.,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1138.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1138_eval.json
1139,completed,True,False,False,8,1,9,False,8,0,0,80,24,56,70.0,1,5,5,0,1,0.5,1.0,0.3333333333333333,False,True,True,True,9,0,False,0,False,False,False,False,0,95.0,False,True, Ukudlanga,ulwaluko,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1139.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1139_eval.json
1141,completed,True,False,False,16,0,16,False,16,0,0,160,63,97,60.625,1,9,9,0,1,0.0,0.0,0.0,True,True,True,False,16,0,False,0,False,False,False,False,0,10.0,False,False,Lambros Vorloou,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1141.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1141_eval.json
1142,completed,True,False,False,9,3,12,False,9,0,0,90,39,51,56.6667,1,4,4,0,1,1.0,1.0,0.5,False,True,False,False,12,0,False,0,False,False,False,False,0,90.0,False,True,Terry C. Pelster,Thomas D. Sisk,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1142.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1142_eval.json
1144,completed,True,False,False,24,0,24,True,6,18,0,60,26,34,56.6667,0,3,3,14,8,0.3333333333333333,0.0,0.0,False,False,False,False,24,18,False,0,False,False,False,False,0,50.0,False,False,dangerous driving occasioning death,Manslaughter,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1144.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1144_eval.json
1147,completed,True,True,False,4,1,5,False,4,0,0,40,26,14,35.0,0,1,1,0,1,0.8333333333333334,1.0,0.16666666666666666,False,True,False,False,5,0,False,0,False,False,False,False,0,100.0,True,True,Minh Nguyen,Minh Nguyen,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1147.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1147_eval.json
1148,completed,True,True,False,8,0,8,False,8,0,0,80,43,37,46.25,1,3,3,0,1,1.0,1.0,0.8,False,True,False,False,8,0,False,0,False,False,False,False,0,100.0,True,True,"Rome, Winter 1967","Rome, Winter 1967",C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1148.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1148_eval.json
1149,completed,True,True,False,24,0,24,True,24,0,0,240,116,124,51.6667,1,10,10,0,1,0.2857142857142857,1.0,0.14285714285714285,False,False,True,False,24,0,False,0,False,False,False,False,0,80.0,False,False,"Imo, Nigeria","Imo State, Nigeria",C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1149.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1149_eval.json
1150,completed,True,False,False,20,1,21,False,20,0,0,200,84,116,58.0,2,8,8,0,1,0.5,1.0,0.375,False,True,False,False,21,0,False,0,False,False,False,False,0,85.0,False,False,"Trudy Bronner, Mathematics","Trudy Bronner, Math",C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1150.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1150_eval.json
1152,completed,True,False,False,15,1,16,False,15,0,0,150,46,104,69.3333,4,10,10,0,1,1.0,1.0,0.375,True,True,True,False,16,0,False,0,False,False,False,False,0,0.0,True,False,Cigarette,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1152.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1152_eval.json
1153,completed,True,True,False,6,3,9,False,6,0,0,60,50,10,16.6667,0,0,0,0,1,0.8,1.0,0.8,False,True,False,False,9,0,False,0,False,False,False,False,0,100.0,True,True,Peter Dizikes,Peter Dizikes,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1153.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1153_eval.json
1155,completed,True,False,False,5,2,7,False,5,0,0,50,30,20,40.0,0,1,1,0,1,1.0,0.75,0.75,False,True,False,False,7,0,False,0,False,False,False,False,0,95.0,True,False,Giusewa ,Giusewa Pueblo,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1155.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1155_eval.json
1158,completed,True,True,False,7,1,8,False,7,0,0,70,41,29,41.4286,0,3,3,0,1,0.25,1.0,0.125,False,True,False,False,8,0,False,0,False,False,False,False,0,100.0,True,True,Tinsel,Tinsel,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1158.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1158_eval.json
1161,incomplete_no_final_answer,False,,True,24,0,24,True,12,12,0,120,58,62,51.6667,1,4,4,5,5,0.0,,,False,False,False,False,24,12,False,0,False,False,False,False,0,,False,False,Fabio Coentrao,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1161.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1161_eval.json
1162,completed,True,False,False,24,0,24,True,24,0,0,240,122,118,49.1667,2,9,9,0,1,0.2222222222222222,0.5,0.1111111111111111,True,False,True,False,24,0,False,0,False,False,False,False,0,50.0,False,False,Rose,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1162.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1162_eval.json
1163,completed,True,True,False,6,2,8,False,6,0,0,60,39,21,35.0,0,1,1,0,1,1.0,1.0,1.0,False,True,False,False,8,0,False,0,False,False,False,False,0,100.0,True,True,Mohammed Olatunde Dabiri,Mohammed Olatunde Dabiri,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1163.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1163_eval.json
1164,incomplete_no_final_answer,False,,True,24,0,24,True,4,20,0,40,21,19,47.5,0,2,2,18,19,0.2,,,False,False,False,False,24,20,False,0,False,False,False,False,0,,False,False,Curved Hem,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1164.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1164_eval.json
1167,completed,True,True,False,10,1,11,False,10,0,0,100,35,65,65.0,1,7,7,0,1,0.3333333333333333,1.0,0.16666666666666666,False,True,False,False,11,0,False,0,False,False,False,False,0,85.0,True,True,Daniel ’16,Daniel '16,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1167.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1167_eval.json
1169,completed,True,True,False,2,1,3,False,2,0,0,20,19,1,5.0,0,0,0,0,1,0.8571428571428571,1.0,0.5714285714285714,False,True,False,False,3,0,False,0,False,False,False,False,0,100.0,True,True,Emily Aston,Emily Aston,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1169.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1169_eval.json
1172,completed,True,True,False,8,1,9,False,8,0,0,80,29,51,63.75,1,4,4,0,1,0.3333333333333333,1.0,0.16666666666666666,False,True,False,False,9,0,False,0,False,False,False,False,0,85.0,True,True,Monpura,Monpura,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1172.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1172_eval.json
78,completed,True,True,False,13,3,16,False,13,0,0,130,56,74,56.9231,2,6,6,0,1,0.8571428571428571,0.8,0.5714285714285714,False,True,False,False,16,0,False,0,False,False,False,False,0,95.0,True,True,Ewuare II,Ewuare II,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_78.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_78_eval.json
79,completed,True,True,False,13,1,14,False,13,0,0,130,55,75,57.6923,2,7,7,0,1,1.0,1.0,0.5,False,True,False,False,14,0,False,0,False,False,False,False,0,85.0,True,True,University of Aberdeen,University of Aberdeen,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_79.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_79_eval.json
81,completed,True,True,False,4,5,9,False,4,0,0,40,33,7,17.5,0,0,0,0,1,1.0,1.0,1.0,False,True,False,False,9,0,False,0,False,False,False,False,0,100.0,True,True,Sam O'Brien,Sam O'Brien,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_81.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_81_eval.json
82,completed,True,True,False,12,1,13,False,12,0,0,120,50,70,58.3333,2,6,6,0,1,0.2222222222222222,1.0,0.2222222222222222,False,True,True,True,13,0,False,0,False,False,False,False,0,90.0,False,True,Dr. Amos Nkrumah,Amos Nkrumah,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_82.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_82_eval.json
83,incomplete_no_final_answer,False,,True,23,1,24,True,23,0,0,230,97,133,57.8261,3,11,11,0,1,0.3333333333333333,,,False,False,False,False,24,0,False,0,False,False,False,False,0,,False,False, Joseph Dalton Hooker,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_83.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_83_eval.json
85,completed,True,False,False,13,2,15,False,13,0,0,130,54,76,58.4615,0,8,8,0,1,0.6,0.75,0.3,False,True,False,False,15,0,False,0,False,False,False,False,0,95.0,False,False,"Genghis Khan, His Heirs and the Founding of Modern China","Tengrism, Shamanism and the Mongols",C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_85.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_85_eval.json
86,completed,True,False,False,18,1,19,False,18,0,0,180,100,80,44.4444,1,3,3,2,3,0.4,1.0,0.2,True,True,True,False,19,0,False,0,False,False,False,False,0,60.0,False,False,Gostick,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_86.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_86_eval.json
87,completed,True,True,False,2,0,2,False,2,0,0,20,19,1,5.0,0,0,0,0,1,1.0,1.0,1.0,False,True,False,False,2,0,False,0,False,False,False,False,0,95.0,True,True,Kaixana,Kaixana,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_87.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_87_eval.json
88,completed,True,True,False,16,1,17,False,16,0,0,160,54,106,66.25,3,11,11,0,1,0.8333333333333334,1.0,0.5,False,True,True,True,17,0,False,0,False,False,False,False,0,50.0,True,True,Rodenburg,Rodenburg,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_88.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_88_eval.json
89,completed,True,False,False,23,1,24,True,23,0,0,230,139,91,39.5652,1,4,4,0,1,1.0,1.0,0.5,False,False,False,False,24,0,False,0,False,False,False,False,0,95.0,False,True,Letter of affinity,The Letter,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_89.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_89_eval.json
90,completed,True,False,False,11,0,11,False,11,0,0,110,34,76,69.0909,1,8,8,0,1,0.6363636363636364,1.0,0.36363636363636365,False,True,False,False,11,0,False,0,False,False,False,False,0,95.0,False,True,Abia Warriors Football Club,Abia Warriors FC,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_90.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_90_eval.json
92,completed,True,True,False,12,1,13,False,12,0,0,120,40,80,66.6667,2,8,8,0,1,0.2222222222222222,1.0,0.1111111111111111,False,True,False,False,13,0,False,0,False,False,False,False,0,95.0,True,True,Goat Flower,Goat Flower,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_92.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_92_eval.json
93,completed,True,True,False,2,2,4,False,2,0,0,20,19,1,5.0,0,0,0,0,1,0.75,1.0,0.75,False,True,False,False,4,0,False,0,False,False,False,False,0,100.0,True,True,AdenoPlus,AdenoPlus,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_93.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_93_eval.json
95,completed,True,True,False,4,1,5,False,4,0,0,40,27,13,32.5,0,0,0,0,1,0.625,1.0,0.5,False,True,False,False,5,0,False,0,False,False,False,False,0,100.0,True,True,The Light,The Light,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_95.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_95_eval.json
96,completed,True,True,False,11,1,12,False,11,0,0,110,36,74,67.2727,2,6,6,1,2,0.8333333333333334,1.0,0.5,False,True,False,False,12,0,False,0,False,False,False,False,0,90.0,True,True,Glass Furnace Way,Glass Furnace Way,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_96.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_96_eval.json
97,completed,True,False,False,23,1,24,True,19,4,0,190,78,112,58.9474,3,8,8,4,5,0.8333333333333334,1.0,0.3333333333333333,False,False,False,False,24,4,False,0,False,False,False,False,0,85.0,True,True,Blind,Limoblaze,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_97.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_97_eval.json
98,completed,True,True,False,6,2,8,False,6,0,0,60,38,22,36.6667,0,2,2,0,1,1.0,1.0,1.0,False,True,False,False,8,0,False,0,False,False,False,False,0,95.0,True,True,Laura,Laura,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_98.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_98_eval.json
100,completed,True,False,False,24,0,24,True,24,0,0,240,130,110,45.8333,0,8,8,0,1,0.16666666666666666,0.011494252873563218,0.16666666666666666,False,False,False,False,24,0,False,0,False,False,False,False,0,85.0,False,True,Phoenix New Times,The Daily Beast,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_100.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_100_eval.json
102,completed,True,True,False,4,1,5,False,4,0,0,40,33,7,17.5,0,1,1,0,1,0.4,1.0,0.4,False,True,False,False,5,0,False,0,False,False,False,False,0,95.0,False,False,53%,53%,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_102.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_102_eval.json
103,completed,True,False,False,18,0,18,False,18,0,0,180,85,95,52.7778,3,10,10,0,1,0.0,0.0,0.0,True,True,True,False,18,0,False,0,False,False,False,False,0,0.0,False,False,Induction Design: A Method for Evolutionary Design,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_103.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_103_eval.json
105,completed,True,False,False,23,1,24,True,22,1,0,220,85,135,61.3636,5,12,12,5,6,0.75,0.6666666666666666,0.5,False,False,True,False,24,1,False,0,False,False,False,False,0,80.0,True,False,June 23,"September 15, 1942",C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_105.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_105_eval.json
106,completed,True,False,False,14,1,15,False,14,0,0,140,59,81,57.8571,2,7,7,0,1,0.25,1.0,0.08333333333333333,False,True,False,False,15,0,False,0,False,False,False,False,0,65.0,False,True,Lipstick,Pett Kata Shaw,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_106.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_106_eval.json
107,completed,True,False,False,14,0,14,False,13,1,0,130,62,68,52.3077,0,4,4,0,1,0.16666666666666666,0.0,0.0,False,True,True,True,14,1,False,0,False,False,False,False,0,70.0,False,False,"November 5th, 2019","October 8, 2014",C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_107.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_107_eval.json
109,completed,True,False,False,14,2,16,False,14,0,0,140,81,59,42.1429,1,4,4,0,1,0.4,0.5,0.4,True,True,True,False,16,0,False,0,False,False,False,False,0,20.0,False,False,Aaradhya Bachchan,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_109.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_109_eval.json
110,completed,True,True,False,8,1,9,False,8,0,0,80,40,40,50.0,0,5,5,0,1,0.6,0.6666666666666666,0.4,False,True,False,False,9,0,False,0,False,False,False,False,0,95.0,True,True,Andrew Gordon,Andrew Gordon,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_110.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_110_eval.json
111,completed,True,False,False,18,1,19,False,16,2,0,160,53,107,66.875,4,10,10,0,1,0.2,1.0,0.2,False,True,False,False,19,2,False,0,False,False,False,False,0,90.0,False,True,Moving Forward,Trust Yourself,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_111.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_111_eval.json
113,completed,True,False,False,23,1,24,True,23,0,0,230,80,150,65.2174,2,12,12,1,2,1.0,0.0,0.0,False,False,True,False,24,0,False,0,False,False,False,False,0,85.0,False,True,Paropsis dilatata,Popillia japonica,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_113.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_113_eval.json
366,completed,True,True,False,8,1,9,False,8,0,0,80,34,46,57.5,0,4,4,0,1,0.3333333333333333,1.0,0.2222222222222222,False,True,True,True,9,0,False,0,False,False,False,False,0,85.0,True,True,Emmit Fenn,Emmit Fenn,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_366.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_366_eval.json
367,completed,True,True,False,8,2,10,False,8,0,0,80,48,32,40.0,0,1,1,0,1,0.75,1.0,0.75,False,True,False,False,10,0,False,0,False,False,False,False,0,95.0,False,False,AND1,AND1,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_367.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_367_eval.json
370,completed,True,False,False,21,0,21,False,21,0,0,210,88,122,58.0952,3,8,8,10,11,0.5,0.3333333333333333,0.25,True,True,True,False,21,0,False,0,False,False,False,False,0,20.0,True,False,Graham Gordy,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_370.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_370_eval.json
371,completed,True,True,False,15,1,16,False,15,0,0,150,58,92,61.3333,1,9,9,0,1,1.0,1.0,0.42857142857142855,False,True,False,False,16,0,False,0,False,False,False,False,0,95.0,True,True,Washington St.,Washington Street,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_371.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_371_eval.json
372,completed,True,True,False,23,1,24,True,16,7,0,160,86,74,46.25,0,6,6,9,7,0.8,1.0,0.4,False,False,False,False,24,7,False,0,False,False,False,False,0,80.0,True,True,Reclus,Reclus,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_372.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_372_eval.json
